RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,TreeAge_Binary_Measurements,Photosynthesis_Binary_Measurements,Sapflow_Binary_Measurements,NPP_Binary_Measurements,GPP_Binary_Measurements,NEP_Binary_Measurements,Ra_Binary_Measurements,NSC_Binary_Measurements,FoliarN_Binary_Measurements,WoodN_Binary_Measurements,PyCChar_Binary_Measurements,Emissions_Binary_Measurements,Regeneration_Binary_Measurements,BAI_treecores_Binary_Measurements,Isotopes_Binary_Measurements,MRT_Binary_Measurements,LiveC_units_StockData,PyC_units_StockData,DeadC_units_StockData,LitterC_units_StockData,TEC_units_StockData,ANPP_units_FluxData,GPP_units_FluxData,Ra_units_FluxData,NPP_units_FluxData,NEP_units_FluxData,Reco_units_FluxData,Photosynthesis_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionNote_StockData,LiveWoodC_StockData,FoliageC_StockData,TotalLive_StockData,PyC_StockData,CWDC_StockData,FWDC_StockData,LitterC_StockData,TotalDead_StockData,TotalAboveground_StockData,TEC_StockData,ANPP_FluxData,GPP_FluxData,Ra_FluxData,NPP_FluxData,NEP_FluxData,Reco_FluxData,Photosynthesis_num_FluxData,LiveC_Emissions,DeadC_Emissions,ForestFloor_Emissions,LeafLitter_Emissions,TotalAbovegroundC_Emissions,Vcmax_text_Burned1_FluxData,Photosynthesis_text_Burned1_FluxData,BAI_text_Burned1_FluxData,UniqueID,LiveWoodC_StockData_MgC_ha,FoliageC_StockData_MgC_ha,TotalLive_StockData_MgC_ha,TotalAboveground_StockData_MgC_ha,PyC_StockData_MgC_ha,CWDC_StockData_MgC_ha,FWDC_StockData_MgC_ha,TotalDead_StockData_MgC_ha,LitterC_StockData_MgC_ha,TEC_StockData_MgC_ha,LiveWoodC_StockData_percent,FoliageC_StockData_percent,TotalLive_StockData_percent,TotalAboveground_StockData_percent,LitterC_StockData_percent,Biome,Biome_simple,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,Photosynthesis_FluxData_g_m2,Photosynthesis_FluxData_g_m2_unit
109,1,1,Control,Control_ref,18,High,"Beghin, Rachele; Cherubini, Paolo; Battipaglia, Giovanna; Siegwolf, Rolf; Saurer, Matthias; Bovio, Giovanni",Tree-ring growth and stable isotopes (C-13 and N-15) detect effects of wildfires on tree physiological processes in Pinus sylvestris L.,10.1007/s00468-011-0539-9,Wildfire,Pinus sylvestris,TEMF,Italy,45.46,7.33,0,0,Mature,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,Control (reference site),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,1,2,Burn,HighSeverity,18,High,"Beghin, Rachele; Cherubini, Paolo; Battipaglia, Giovanna; Siegwolf, Rolf; Saurer, Matthias; Bovio, Giovanni",Tree-ring growth and stable isotopes (C-13 and N-15) detect effects of wildfires on tree physiological processes in Pinus sylvestris L.,10.1007/s00468-011-0539-9,Wildfire,Pinus sylvestris,TEMF,Italy,45.46,7.33,0,0,Mature,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,1,Control,Control_ref,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,Control (reference site),193,NA,NA,NA,15,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_1,92.64,NA,NA,96.96,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2,2,Control,Control_ref,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,Control (reference site),193,NA,NA,NA,15,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_2,92.64,NA,NA,96.96,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,3,Burn,LowSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,175,NA,NA,NA,10,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_3,84,NA,NA,88.8,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2,4,Burn,LowSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,165,NA,NA,NA,10,NA,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_4,79.2,NA,NA,84,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,1,5,Burn,HighSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,154(11),154,NA,NA,NA,8,NA,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_5,73.92,NA,NA,77.76,NA,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,2,6,Burn,HighSeverity,61,Mixed,"Bennett, Lauren T.; Aponte, Cristina; Tolhurst, Kevin G.; Loew, Markus; Baker, Thomas G.",Decreases in standing tree-based carbon stocks associated with repeated prescribed fires in a temperate mixed-species eucalypt forest,10.1016/j.foreco.2013.06.036,RxFire,eucalypt forest,TEMF,Australia,-37.31,144.1,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,173(12),173,NA,NA,NA,12,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114_6,83.04,NA,NA,88.8,NA,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1,1,Control,Unburned,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,117,NA,NA,0.05,23,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_1,117,NA,NA,NA,0.05,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2,2,Control,Unburned,10,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,RxFire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,105,NA,NA,0.13,25,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_2,105,NA,NA,NA,0.13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1,3,Burn,LowSeverity,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,104,NA,NA,0.32,25,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_3,104,NA,NA,NA,0.32,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2,4,Burn,LowSeverity,10,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,RxFire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,113,NA,NA,0.31,27,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_4,113,NA,NA,NA,0.31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,1,5,Burn,HighSeverity,30,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,Wildfire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,105,105,NA,NA,0.12,33,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_5,105,NA,NA,NA,0.12,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2,6,Burn,HighSeverity,10,Mixed,"Bennett, Lauren T.; Bruce, Matthew J.; Machunter, Josephine; Kohout, Michele; Krishnaraj, Saravanan Jangammanaidu; Aponte, Cristina",Assessing fire impacts on the carbon stability of fire‐tolerant forests - Bennett - 2017 - Ecological Applications - Wiley Online Library,10.1002/eap.1626,RxFire,eucalyptus,TEMF,Australia,-37.28,145.32,1,1,Mature,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115_6,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,1,Control,PreFire,0.1,Mixed,"Beringer, J; Hutley, LB; Tapper, NJ; Coutts, A; Kerley, A; O'Grady, AP","Fire impacts on surface heat, moisture and carbon fluxes from a tropical savanna in northern Australia",10.1071/WF03023,RxFire,eucalypt savannah,SAVA,Australia,-12.29712,131.09438,1,0,Mature,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,PreFire,Pre-fire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,NA,NA,NA,120_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,2,Burn,LowSeverity,0.1,Mixed,"Beringer, J; Hutley, LB; Tapper, NJ; Coutts, A; Kerley, A; O'Grady, AP","Fire impacts on surface heat, moisture and carbon fluxes from a tropical savanna in northern Australia",10.1071/WF03023,RxFire,eucalypt savannah,SAVA,Australia,-12.29712,131.09438,1,0,Mature,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,LowSeverity,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1,3,Burn,ModSeverity,0.1,Mixed,"Beringer, J; Hutley, LB; Tapper, NJ; Coutts, A; Kerley, A; O'Grady, AP","Fire impacts on surface heat, moisture and carbon fluxes from a tropical savanna in northern Australia",10.1071/WF03023,RxFire,eucalypt savannah,SAVA,Australia,-12.29712,131.09438,1,0,Mature,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_day,ModSeverity,5.78(1.1),5.78,1.43,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,120_3,2.7744,0.6864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,1,1,Control,Reconstructed,8,Mixed,"Berner, Logan T.; Law, Beverly E.; Meddens, Arjan J. H.; Hicke, Jeffrey A.","Tree mortality from fires, bark beetles, and timber harvest during a hot and dry decade in the western United States (2003-2012)",10.1088/1748-9326/aa6f94,Wildfire,mixed conifer,TEMF,USA,31.3,-102,1,0,All,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_year,Reconstructed,Reconstructed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,1,1,Control,Unburned,25,Mixed,"Bolton, Douglas K.; Coops, Nicholas C.; Hermosilla, Txomin; Wulder, Michael A.; White, Joanne C.",Assessing variability in post-fire forest structure along gradients of productivity in the Canadian boreal using multi-source remote sensing,10.1111/jbi.12947,Wildfire,boreal forest,BORF,Canada,NA,NA,1,0,Mature,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_yr,NA,NA,NA,NA,NA,NA,Unburned,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yr,NA,NA,NA,NA,NA,NA,NA,NA
144,1,4,Burn,HighSeverity,25,Mixed,"Bolton, Douglas K.; Coops, Nicholas C.; Hermosilla, Txomin; Wulder, Michael A.; White, Joanne C.",Assessing variability in post-fire forest structure along gradients of productivity in the Canadian boreal using multi-source remote sensing,10.1111/jbi.12947,Wildfire,boreal forest,BORF,Canada,NA,NA,1,0,Mature,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,gC_per_m2_per_yr,NA,NA,NA,NA,NA,NA,HighSeverity,Very Severe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,yr,NA,NA,NA,NA,NA,NA,NA,NA
150,1,1,Control,Unburned,0.1,Mixed,"Boot, C. M.; Haddix, M.; Paustian, K.; Cotrufo, M. F.",bg-12-3029-2015.pdf (copernicus.org),10.5194/bg-12-3029-2015,Wildfire,mixed conifer,TEMF,USA,40.35,-105.82,1,0,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,g_per_m2,NA,g_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,Unburned,NA,NA,NA,0.1,NA,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150_1,NA,NA,NA,NA,0.00048,NA,NA,NA,0.02928,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1,2,Burn,ModSeverity,0.1,Mixed,"Boot, C. M.; Haddix, M.; Paustian, K.; Cotrufo, M. F.",bg-12-3029-2015.pdf (copernicus.org),10.5194/bg-12-3029-2015,Wildfire,mixed conifer,TEMF,USA,40.35,-105.82,1,0,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,g_per_m2,NA,g_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,ModSeverity,NA,NA,NA,NA,19.52,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150_2,NA,NA,NA,NA,0.093696,NA,NA,NA,0.04368,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,1,3,Burn,HighSeverity,0.1,Mixed,"Boot, C. M.; Haddix, M.; Paustian, K.; Cotrufo, M. F.",bg-12-3029-2015.pdf (copernicus.org),10.5194/bg-12-3029-2015,Wildfire,mixed conifer,TEMF,USA,40.35,-105.82,1,0,None,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,g_per_m2,NA,g_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,12,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150_3,NA,NA,NA,NA,0.0576,NA,NA,NA,0.02688,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1,1,Control,Control_ref,13,Mixed,"Boulanger, Yan; Sirois, Luc; Hebert, Christian",(PDF) Fire severity as a determinant factor of the decomposition rate of fire-killed black spruce in the northern boreal forest (researchgate.net),10.1139/X10-218,Wildfire,Black Spruce_Snags,BORF,Canada,53,-78,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,g_per_cm3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,Low; SGS,NA,NA,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2,2,Control,Control_ref,13,Mixed,"Boulanger, Yan; Sirois, Luc; Hebert, Christian",(PDF) Fire severity as a determinant factor of the decomposition rate of fire-killed black spruce in the northern boreal forest (researchgate.net),10.1139/X10-218,Wildfire,Black Spruce_logs,BORF,Canada,53,-78,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,g_per_cm3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,Low; LOGS,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1,3,Burn,ModSeverity,13,Mixed,"Boulanger, Yan; Sirois, Luc; Hebert, Christian",(PDF) Fire severity as a determinant factor of the decomposition rate of fire-killed black spruce in the northern boreal forest (researchgate.net),10.1139/X10-218,Wildfire,Black Spruce_Snags,BORF,Canada,53,-78,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,g_per_cm3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ModSeverity,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2,4,Burn,ModSeverity,13,Mixed,"Boulanger, Yan; Sirois, Luc; Hebert, Christian",(PDF) Fire severity as a determinant factor of the decomposition rate of fire-killed black spruce in the northern boreal forest (researchgate.net),10.1139/X10-218,Wildfire,Black Spruce_logs,BORF,Canada,53,-78,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,g_per_cm3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ModSeverity,NA,NA,NA,NA,NA,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,1,5,Burn,HighSeverity,13,Mixed,"Boulanger, Yan; Sirois, Luc; Hebert, Christian",(PDF) Fire severity as a determinant factor of the decomposition rate of fire-killed black spruce in the northern boreal forest (researchgate.net),10.1139/X10-218,Wildfire,Black Spruce_Snags,BORF,Canada,53,-78,1,1,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,g_per_cm3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreal Forests/Taiga,AlpineBorealForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
